lng,lat
115.89693,28.731236
115.897255,28.731117
115.897415,28.73105
115.89757,28.730978
115.89772,28.730902
115.89786,28.730822
115.898,28.730736
115.89814,28.730648
115.89828,28.730556
115.898415,28.730463
115.89855,28.730366
115.89869,28.730265
115.89882,28.730162
115.89895,28.730053
115.89908,28.729942
115.89919,28.729834
115.89931,28.72972
115.89943,28.7296
115.89954,28.72948
115.89966,28.729357
115.89977,28.729225
115.89989,28.729095
115.90001,28.728964
115.90012,28.728828
115.900246,28.728691
115.90037,28.728556
115.900604,28.728285
115.90073,28.72815
115.90084,28.728012
115.90096,28.727879
115.90108,28.72774
115.90119,28.727604
115.90131,28.727465
115.90143,28.727325
115.90155,28.727188
115.901665,28.72705
115.90179,28.726915
115.90191,28.726782
115.90203,28.726645
115.90215,28.726507
115.902275,28.726374
115.9024,28.726236
115.90252,28.7261
115.90263,28.725964
115.902756,28.725824
115.90287,28.725689
115.90299,28.725552
115.90311,28.725418
115.90323,28.72529
115.90334,28.72516
115.90346,28.725025
115.90357,28.724892
115.90369,28.724758
115.90381,28.724623
115.90392,28.724485
115.90404,28.724352
115.90416,28.724216
115.90428,28.724081
115.904396,28.723946
115.90452,28.723812
115.90463,28.723679
115.90475,28.723543
115.90486,28.72341
115.904976,28.723276
115.90509,28.723145
115.9052,28.723011
115.90531,28.722881
115.905426,28.722752
115.90554,28.722622
115.90565,28.722492
115.90576,28.722366
115.905876,28.72224
115.90599,28.72211
115.9061,28.721983
115.90621,28.721855
115.90632,28.72173
115.90643,28.721601
115.90654,28.721476
115.906654,28.721348
115.90677,28.721224
115.906876,28.7211
115.90699,28.720976
115.907104,28.720854
115.90721,28.720728
115.907326,28.720606
115.90743,28.720482
115.90754,28.720358
115.907646,28.720236
115.90775,28.720114
115.90786,28.719994
115.90797,28.719873
115.90807,28.719755
115.90817,28.71964
115.90827,28.719526
115.90837,28.71942
115.90846,28.719318
115.90855,28.719221
115.90864,28.719128
115.908714,28.719038
115.9088,28.718948
115.908875,28.718857
115.90895,28.718763
115.909035,28.718676
115.90912,28.71858
115.909195,28.718487
115.90928,28.718391
115.90937,28.718296
115.909454,28.7182
115.90954,28.718102
115.90963,28.718
115.90972,28.7179
115.90981,28.717798
115.909904,28.717695
115.91,28.71759
115.910095,28.717482
115.91019,28.717371
115.910286,28.717257
115.91038,28.71714
115.91048,28.717026
115.910576,28.716911
115.91068,28.716797
115.91078,28.716679
115.91088,28.71656
115.91099,28.71644
115.91109,28.716324
115.911194,28.716206
115.91129,28.716085
115.9114,28.715965
115.9115,28.715845
115.911606,28.715725
115.911705,28.715603
115.911804,28.715485
115.9119,28.715364
115.912,28.715244
115.9121,28.715128
115.9122,28.715014
115.91229,28.714897
115.91239,28.714785
115.91248,28.714676
115.91257,28.714563
115.91265,28.714453
115.912735,28.71434
115.91281,28.714228
115.91289,28.714115
115.912964,28.714008
115.91303,28.713898
115.91309,28.71379
115.91315,28.713682
115.9132,28.713581
115.91325,28.713484
115.9133,28.71339
115.913345,28.713297
115.91338,28.713205
115.91341,28.71313
115.913445,28.713064
115.913475,28.712997
115.91351,28.71293
115.91354,28.71286
115.91358,28.712786
115.91361,28.712713
115.91364,28.712639
115.91368,28.712563
115.91371,28.712486
115.91374,28.71241
115.91377,28.712332
115.9138,28.71225
115.91384,28.712166
115.91388,28.712076
115.91392,28.711983
115.91395,28.71189
115.91398,28.711796
115.91402,28.7117
115.91404,28.71161
115.91407,28.711535
115.914085,28.71147
115.9141,28.711412
115.914116,28.711363
115.91413,28.711313
115.91415,28.71126
115.91416,28.71121
115.91416,28.711164
115.91418,28.711117
115.914185,28.711071
115.9142,28.711027
115.914215,28.710976
115.91423,28.710924
115.914246,28.710873
115.91425,28.71083
115.91427,28.71079
115.914276,28.71075
115.91429,28.71071
115.9143,28.710672
115.914314,28.710634
115.91432,28.7106
115.91434,28.710564
115.91435,28.710527
115.91437,28.710491
115.91438,28.71045
115.91439,28.710411
115.914406,28.710373
115.91441,28.710339
115.91442,28.710306
115.91443,28.710274
115.91444,28.710241
115.91445,28.71021
115.91446,28.71018
115.91447,28.710146
115.914474,28.710117
115.91448,28.710089
115.91449,28.71006
115.9145,28.710032
115.914505,28.71
115.91451,28.709974
115.91452,28.709948
115.91453,28.709927
115.914536,28.709908
115.914536,28.709888
115.91454,28.709867
115.91456,28.709848
115.914566,28.709827
115.91457,28.709806
115.91458,28.709785
115.9146,28.709764
115.914604,28.709747
115.91461,28.70973
115.91462,28.709711
115.91462,28.70969
115.91463,28.709675
115.914635,28.709658
115.91465,28.70964
115.91465,28.709623
115.91466,28.709612
115.91465,28.7096
115.91466,28.709595
115.91466,28.70959
115.91466,28.709585
115.91466,28.709581
115.914665,28.70958
115.91466,28.70958
115.91466,28.709576
115.91466,28.709572
115.914665,28.709566
115.914665,28.70956
115.91467,28.709541
115.9147,28.709473
115.914696,28.709465
115.91468,28.709438
115.91469,28.709427
115.9147,28.709406
115.91472,28.709389
115.91473,28.70937
115.914734,28.709354
115.91474,28.709337
115.91476,28.709314
115.914764,28.709291
115.91477,28.709272
115.91478,28.709255
115.91477,28.709234
115.91478,28.70922
115.91479,28.709208
115.91479,28.709194
115.914795,28.70918
115.914795,28.70917
115.9148,28.709158
115.91481,28.70914
115.91482,28.709126
115.91482,28.709114
115.914825,28.709105
115.91483,28.709095
115.914856,28.70907
115.914856,28.709055
115.91486,28.709042
115.91486,28.70903
115.91487,28.709023
115.91488,28.709015
115.91489,28.709011
115.914894,28.709005
115.9149,28.709
115.9149,28.708996
115.9149,28.70899
115.91491,28.708988
115.91492,28.708986
115.91492,28.708982
115.91492,28.70898
115.91491,28.70898
115.9149,28.70898
115.9149,28.708984
115.91489,28.70901
115.9149,28.708994
115.91492,28.708963
115.91493,28.708946
115.91494,28.708925
115.91495,28.708904
115.914955,28.708883
115.914955,28.708853
115.91496,28.70882
115.91498,28.708786
115.914986,28.708754
115.91499,28.708723
115.91501,28.708693
115.91501,28.708666
115.91502,28.70864
115.91503,28.708626
115.91504,28.708618
115.915054,28.70861
115.91506,28.708605
115.91506,28.708586
115.91508,28.708582
115.91508,28.70858
115.91507,28.708574
115.91507,28.708572
115.91507,28.708553
115.91508,28.708532
115.915085,28.708513
115.91509,28.708488
115.9151,28.70849
115.91511,28.70849
115.91511,28.708492
115.91511,28.708494
115.915085,28.708515
115.91508,28.708515
115.91508,28.70852
115.915085,28.708529
115.915085,28.708542
115.91509,28.708557
115.91509,28.708542
115.915085,28.7085
115.91506,28.708466
115.91506,28.70845
115.91507,28.708439
115.915085,28.708422
115.915085,28.708418
115.91509,28.70841
115.91509,28.7084
115.91509,28.708399
115.91509,28.708393
115.915085,28.70839
115.915054,28.7084
115.915054,28.708393
115.91505,28.70839
115.91516,28.708511
115.915146,28.708534
115.91515,28.708515
115.91516,28.708496
115.91518,28.708487
115.9152,28.708479
115.91523,28.70847
115.91527,28.708443
115.915306,28.708475
115.91535,28.70848
115.91545,28.70846
115.91548,28.708447
115.915535,28.708426
115.91557,28.708427
115.915596,28.708426
115.91562,28.708435
115.91566,28.708456
115.915695,28.708483
115.91573,28.708513
115.91579,28.708546
115.91584,28.70858
115.91591,28.70862
115.91598,28.708658
115.916046,28.708698
115.916115,28.708738
115.9162,28.708776
115.91628,28.70882
115.91636,28.70887
115.91644,28.708923
115.91653,28.708977
115.91662,28.709028
115.9167,28.709082
115.916794,28.709135
115.91688,28.709185
115.91697,28.70923
115.91705,28.709278
115.917145,28.709326
115.91723,28.70937
115.91732,28.709415
115.91741,28.709457
115.9175,28.709503
115.91759,28.709557
115.91768,28.709614
115.91776,28.709667
115.917854,28.70972
115.91794,28.709776
115.918015,28.709826
115.91809,28.709875
115.91817,28.709927
115.91824,28.709978
115.91833,28.71003
115.91841,28.710081
115.91849,28.710133
115.91857,28.710188
115.91864,28.71024
115.91872,28.71029
115.918785,28.710346
115.91885,28.710396
115.91892,28.710447
115.91907,28.71055
115.91914,28.710604
115.91922,28.710653
115.9193,28.710705
115.91937,28.710754
115.91945,28.71081
115.91952,28.71086
115.91959,28.710905
115.91967,28.710949
115.91975,28.710997
115.91982,28.71104
115.9199,28.711082
115.919975,28.71113
115.92005,28.711176
115.92012,28.711216
115.92019,28.711256
115.92026,28.711298
115.92033,28.71134
115.92039,28.71138
115.920456,28.71142
115.920525,28.71146
115.92059,28.711496
115.920654,28.711535
115.92072,28.711573
115.920784,28.71161
115.92089,28.71167
115.92095,28.711702
115.921005,28.71174
115.92106,28.711779
115.92111,28.711813
115.92117,28.71185
115.92123,28.71189
115.92128,28.711931
115.92134,28.71197
115.921394,28.712006
115.92145,28.71204
115.92149,28.712072
115.92155,28.712105
115.9216,28.71214
115.9217,28.712206
115.92175,28.712238
115.92181,28.71227
115.92186,28.712303
115.92191,28.712336
115.92197,28.712374
115.92202,28.712406
115.922066,28.712439
115.92211,28.71247
115.92216,28.7125
115.9222,28.71253
115.92225,28.71256
115.922295,28.712585
115.92235,28.712614
115.92239,28.712643
115.92244,28.71267
115.922485,28.712698
115.92253,28.712729
115.922585,28.712755
115.92264,28.712784
115.9227,28.712807
115.92275,28.712826
115.9228,28.71284
115.92284,28.712843
115.922874,28.712835
115.92291,28.712816
115.92294,28.712791
115.922966,28.712757
115.92297,28.712708
115.92298,28.712666
115.92298,28.712622
115.92298,28.712576
115.92298,28.71253
115.92297,28.712477
115.922966,28.71242
115.92296,28.71236
115.92296,28.712294
115.92295,28.712223
115.92294,28.712149
115.92294,28.712069
115.92294,28.711987
115.922935,28.711903
115.922935,28.71182
115.922935,28.711739
115.922935,28.711653
115.922935,28.711567
115.922935,28.71148
115.922935,28.711395
115.922935,28.711315
115.92294,28.711231
115.92294,28.711147
115.92294,28.711063
115.92294,28.71098
115.92294,28.710897
115.922935,28.710815
115.922935,28.710728
115.92293,28.710646
115.92293,28.71056
115.92293,28.710476
115.922935,28.71039
115.922935,28.710304
115.92294,28.710217
115.92295,28.710129
115.92296,28.71004
115.922966,28.70995
115.922966,28.709854
115.92297,28.709763
115.92297,28.709673
115.92297,28.709585
115.922966,28.709496
115.922966,28.709414
115.922966,28.709333
115.922966,28.709257
115.922966,28.70919
115.922966,28.709126
115.922966,28.709059
115.922966,28.708996
115.922966,28.708935
115.92296,28.708874
115.92295,28.708813
115.92294,28.708755
115.92294,28.708698
115.922935,28.708641
115.92294,28.70858
115.92294,28.70852
115.92294,28.708458
115.92295,28.7084
115.92296,28.708344
115.922966,28.70828
115.922966,28.708208
115.92296,28.708136
115.92296,28.708055
115.92296,28.707975
115.92296,28.707893
115.92296,28.707808
115.92295,28.70772
115.92295,28.707636
115.92295,28.70755
115.92295,28.707476
115.92295,28.707396
115.92296,28.707317
115.922966,28.707235
115.92297,28.707151
115.92297,28.707066
115.92297,28.706982
115.92299,28.70689
115.923,28.7068
115.923004,28.706713
115.92301,28.706633
115.92301,28.70655
115.92301,28.70647
115.92301,28.70639
115.92301,28.70631
115.92302,28.706236
115.92302,28.706161
115.92302,28.70609
115.92303,28.706022
115.923035,28.705961
115.92304,28.705828
115.92304,28.705755
115.92304,28.70568
115.92305,28.705614
115.92305,28.705545
115.92306,28.70548
115.92306,28.705418
115.923065,28.70536
115.923065,28.705309
115.92307,28.705267
115.923065,28.705229
115.92306,28.70519
115.923035,28.70516
115.92301,28.705137
115.92297,28.70512
115.92294,28.705116
115.9229,28.705116
115.92287,28.705124
115.92282,28.70513
115.92278,28.705135
115.92274,28.705143
115.92269,28.705141
115.92264,28.705141
115.92259,28.705143
115.92253,28.705145
115.92246,28.705149
115.92239,28.70515
115.92231,28.70515
115.922226,28.70515
115.92215,28.705153
115.92207,28.705153
115.922,28.705153
115.92193,28.705154
115.92185,28.70516
115.92178,28.70516
115.92172,28.70517
115.92166,28.705166
115.92159,28.705166
115.921524,28.705168
115.92146,28.705168
115.921394,28.70517
115.921326,28.70517
115.921265,28.705168
115.92119,28.705166
115.921104,28.705166
115.92103,28.705166
115.92096,28.705162
115.92088,28.70515
115.920815,28.705149
115.92075,28.705147
115.920685,28.705149
115.920616,28.705153
115.92054,28.705153
115.92047,28.705153
115.92039,28.705156
115.920296,28.705156
115.9202,28.70516
115.920105,28.705162
115.920006,28.70517
115.91991,28.705173
115.9198,28.705173
115.9197,28.705173
115.91959,28.705175
115.91949,28.705177
115.91938,28.705175
115.91928,28.705175
115.91918,28.705175
115.91909,28.70517
115.91901,28.705166
115.91894,28.70516
115.91887,28.705154
115.91881,28.705156
115.91875,28.705156
115.91869,28.705156
115.91863,28.705158
115.91857,28.705156
115.9185,28.705158
115.918434,28.705166
115.91828,28.705173
115.91822,28.705181
115.91816,28.705189
115.918106,28.705189
115.91805,28.705187
115.918,28.705183
115.917946,28.705177
115.9179,28.705177
115.91785,28.70518
115.9178,28.705175
115.91774,28.705172
115.91767,28.705166
115.91761,28.70516
115.91754,28.70516
115.91747,28.705158
115.917404,28.705156
115.91734,28.705153
115.917274,28.70515
115.91721,28.705149
115.917145,28.70515
115.91708,28.70515
115.91702,28.705154
115.91696,28.705153
115.9169,28.705153
115.91684,28.705156
115.916794,28.705158
115.91676,28.705166
115.91673,28.705175
115.91671,28.705193
115.9167,28.705214
115.916695,28.705235
115.9167,28.705257
115.91671,28.705282
115.91672,28.705301
115.91672,28.705315
115.91672,28.705328
115.91672,28.705338
115.91672,28.705345
115.91672,28.70536
115.91671,28.705385
115.91671,28.705414
115.9167,28.70544
115.9167,28.705465
115.9167,28.70548
115.9167,28.705494
115.9167,28.7055
115.9167,28.705507
115.9167,28.705513
115.9167,28.705544
115.916695,28.705566
115.91669,28.705593
115.91669,28.705614
115.91668,28.70563
115.91668,28.70564
115.91667,28.70565
115.91667,28.705658
115.91667,28.70566
115.916664,28.705656
115.91666,28.705656
115.91666,28.70566
115.91665,28.705666
115.91665,28.70567
115.91664,28.705692
115.91663,28.705717
115.91664,28.705706
115.91663,28.705736
115.916626,28.705763
115.916626,28.705782
115.916626,28.705795
115.916626,28.705805
115.916626,28.705818
115.91662,28.705828
115.91662,28.70584
115.91662,28.705853
115.91662,28.705868
115.91662,28.70588
115.91662,28.705889
115.91661,28.70589
115.91661,28.705893
115.91661,28.705898
115.916595,28.705944
115.91659,28.705963
115.91658,28.705982
115.91657,28.706005
115.91656,28.70603
115.91655,28.706053
115.916534,28.706076
115.91653,28.7061
115.91652,28.70612
115.91651,28.706137
115.91651,28.706148
115.916504,28.706158
115.916504,28.706167
115.9165,28.706177
115.9165,28.706188
115.9165,28.706198
115.9165,28.706205
115.9165,28.70622
115.91649,28.70623
115.91649,28.70624
115.91649,28.70625
115.91649,28.70626
115.91649,28.70627
115.91648,28.70628
115.91648,28.706287
115.91648,28.706295
115.91648,28.706303
115.91648,28.70631
115.91647,28.706326
115.91647,28.70634
115.91647,28.70635
115.916466,28.706364
115.91646,28.706375
115.91645,28.706388
115.91645,28.706396
115.91644,28.7064
115.91644,28.706402
115.916435,28.706408
115.91643,28.706415
115.91643,28.706427
115.91642,28.706436
115.91641,28.706448
115.91641,28.70646
115.91641,28.706474
115.916405,28.706486
115.916405,28.706495
115.9164,28.706501
115.91639,28.706507
115.91639,28.70651
115.91639,28.706509
115.91639,28.706533
115.91638,28.70655
115.916374,28.706566
115.916374,28.70658
115.91637,28.706593
115.91636,28.706606
115.91635,28.706612
115.91635,28.706615
115.91635,28.706623
115.91635,28.706625
115.91635,28.706627
115.91634,28.706629
115.91634,28.70663
115.91634,28.706636
115.91634,28.706642
115.91634,28.70665
115.91634,28.706656
115.91634,28.706657
115.91634,28.70666
115.91634,28.706663
115.91634,28.706667
115.91634,28.706669
115.91634,28.70667
115.916275,28.706762
115.91627,28.706781
115.91626,28.7068
115.91625,28.706816
115.916245,28.706827
115.916245,28.70684
115.91624,28.706854
115.91623,28.706861
115.91623,28.706871
115.91623,28.70688
115.91623,28.706894
115.91622,28.706905
115.91622,28.706917
115.91622,28.706924
115.916214,28.706936
115.91621,28.706947
115.916214,28.70696
115.91621,28.706972
115.9162,28.706987
115.91619,28.707006
115.91618,28.707026
115.916176,28.707047
115.91617,28.707067
115.91616,28.707087
115.91615,28.707104
115.916145,28.70712
115.91614,28.70713
115.91613,28.707146
115.91612,28.707155
115.91612,28.707169
115.916115,28.707182
115.91611,28.707195
115.9161,28.70721
115.91609,28.70723
115.916084,28.707247
115.91608,28.70726
115.91607,28.707273
115.91606,28.707285
115.91606,28.70729
115.91606,28.707298
115.91606,28.707308
115.91605,28.70732
115.91605,28.707333
115.916046,28.707352
115.91604,28.707367
115.91603,28.70738
115.91602,28.707396
115.91602,28.707405
115.916016,28.70741
115.916016,28.707418
115.91601,28.707428
115.91601,28.70744
115.91601,28.70745
115.91601,28.70746
115.91601,28.707468
115.916016,28.707476
115.916016,28.707481
115.91602,28.707483
115.91602,28.707485
115.91603,28.707495
115.91604,28.707502
115.916046,28.707508
115.916046,28.707516
115.91605,28.707523
115.91607,28.707533
115.91608,28.70754
115.916084,28.707542
115.91609,28.707546
115.9161,28.70755
115.91611,28.70755
115.916115,28.70755
115.91612,28.707556
115.916115,28.707554
115.91612,28.70755
115.91618,28.707556
115.91621,28.707556
115.916214,28.707556
115.91623,28.707556
115.916245,28.707556
115.91626,28.70755
115.916275,28.707546
115.91629,28.707542
115.91631,28.70754
115.91634,28.707539
115.916374,28.707535
115.9164,28.707533
115.91642,28.707533
115.916435,28.707533
115.91644,28.707533
115.91645,28.707531
115.916466,28.707531
115.91647,28.707533
115.91648,28.707527
115.91648,28.707525
115.91648,28.707523
115.91649,28.70752
115.91649,28.707518
115.9165,28.707516
115.916504,28.707516
115.91651,28.707516
115.91653,28.707516
115.916534,28.707518
115.91654,28.707521
115.91655,28.707525
115.91655,28.707531
115.91656,28.707531
115.91656,28.707527
115.91655,28.707533
115.91656,28.70754
115.91656,28.70755
115.916565,28.707556
115.91656,28.707565
115.91655,28.707577
115.91654,28.707596
115.91654,28.707603
115.916534,28.70761
115.916534,28.707619
115.916534,28.70763
115.91653,28.707644
115.91653,28.707651
115.91653,28.70766
115.91653,28.70767
115.91653,28.707678
115.91653,28.707685
115.916534,28.707695
115.91654,28.707705
115.91655,28.707714
115.91656,28.707722
115.91656,28.707726
115.91656,28.707731
115.91656,28.707714
115.91656,28.707706
115.91655,28.7077
115.91654,28.707691
115.91654,28.707684
115.91653,28.707657
115.91652,28.707645
115.91651,28.707632
115.91649,28.707615
115.91648,28.707605
115.91646,28.707586
115.91645,28.707586
115.91644,28.70758
115.916435,28.707567
115.91643,28.707558
115.91641,28.70755
115.916405,28.70754
115.9164,28.707523
115.9164,28.70752
115.91639,28.707521
115.9164,28.707521
115.916405,28.70752
115.91641,28.707518
115.91641,28.707516
115.91642,28.707516
115.91648,28.707476
115.91651,28.707468
115.91654,28.70746
115.91657,28.707458
115.916595,28.707453
115.91662,28.707453
115.91664,28.70745
115.916664,28.707447
115.91668,28.707447
115.916695,28.707445
115.9167,28.707443
115.91671,28.707445
115.91672,28.707445
115.91673,28.707445
115.91674,28.707445
115.91674,28.707443
115.91675,28.707441
115.916756,28.70744
115.91676,28.70744
115.91678,28.70744
115.91678,28.707441
115.91678,28.707443
115.91678,28.707445
115.91679,28.707447
115.91679,28.70745
115.91679,28.707441
115.9169,28.70741
115.9169,28.707428
115.91688,28.707485
115.91689,28.707478
115.9169,28.707642
115.91661,28.707445
115.91659,28.70745
115.91656,28.707468
115.91652,28.707468
115.916504,28.70748
115.91649,28.70749
115.91648,28.707502
115.91648,28.707516
115.91647,28.707525
115.916466,28.707523
115.91646,28.707516
115.91645,28.707508
115.916435,28.707499
115.91641,28.707487
115.91639,28.707481
115.916374,28.707478
115.91635,28.707478
115.91632,28.70748
115.91629,28.707483
115.91627,28.707483
115.91624,28.707485
115.916214,28.707483
115.91619,28.707478
115.91615,28.70747
115.91612,28.707464
115.91609,28.70746
115.91606,28.70746
115.91603,28.707464
115.91601,28.707474
115.91598,28.707483
115.915955,28.7075
115.91594,28.707518
115.915924,28.707537
115.91589,28.707556
115.915886,28.707579
115.91588,28.707598
115.91586,28.707619
115.915855,28.707636
115.91584,28.707657
115.91583,28.707676
115.91583,28.707693
115.915825,28.7077
115.915825,28.707703
115.915825,28.707706
115.915825,28.707708
115.915825,28.70771
115.915825,28.707714
115.915825,28.707716
115.91575,28.70774
115.91574,28.707764
115.915726,28.707788
115.91572,28.707813
115.91571,28.707844
115.91569,28.707884
115.91567,28.707924
115.91565,28.707966
115.91564,28.708006
115.91563,28.708048
115.9156,28.708097
115.91558,28.708153
115.91556,28.708204
115.915535,28.708248
115.915504,28.70829
115.91548,28.708328
115.91546,28.708366
115.915436,28.708406
115.915405,28.708452
115.91538,28.7085
115.91536,28.70854
115.91533,28.708584
115.9153,28.708632
115.91528,28.708683
115.91525,28.70873
115.915215,28.70878
115.91519,28.70883
115.91517,28.708876
115.91517,28.708916
115.91514,28.70896
115.91511,28.709011
115.9151,28.70907
115.9151,28.709135
115.9151,28.709215
115.91508,28.709274
115.91505,28.709337
115.91502,28.709406
115.91499,28.709486
115.91497,28.709562
115.91494,28.709639
115.91492,28.709717
115.914894,28.709795
115.91487,28.709873
115.914856,28.709955
115.91483,28.710043
115.91482,28.710135
115.914795,28.710224
115.91478,28.71031
115.91476,28.71039
115.91474,28.710468
115.91472,28.710562
115.9147,28.71065
115.91467,28.710745
115.91465,28.71084
115.91462,28.710938
115.9146,28.71103
115.914566,28.71112
115.91453,28.711218
115.9145,28.71132
115.91447,28.711418
115.914444,28.711515
115.91441,28.711617
115.914375,28.711723
115.914345,28.711836
115.91431,28.711948
115.914276,28.712055
115.91424,28.712164
115.9142,28.712269
115.91416,28.712374
115.914116,28.712479
115.91407,28.712578
115.91403,28.712675
115.91399,28.712772
115.91393,28.712873
115.913895,28.712978
115.91384,28.713085
115.91379,28.713196
115.913734,28.713308
115.913666,28.713417
115.9136,28.713526
115.91353,28.713633
115.91345,28.71374
115.913376,28.713846
115.9133,28.713953
115.913216,28.714056
115.91313,28.714157
115.91304,28.71426
115.91296,28.714365
115.912865,28.71447
115.91277,28.714579
115.91268,28.714691
115.91258,28.714804
115.912476,28.714916
115.91238,28.715027
115.91228,28.715136
115.912186,28.715244
115.91209,28.715351
115.911995,28.715458
115.9119,28.715569
115.911804,28.715675
115.91171,28.715784
115.91161,28.71589
115.91152,28.715996
115.91143,28.716099
115.91134,28.716202
115.91125,28.716307
115.91116,28.71641
115.91107,28.716516
115.91097,28.716621
115.91088,28.716728
115.91078,28.716837
115.91068,28.716946
115.91059,28.717056
115.91049,28.71717
115.91039,28.717281
115.9103,28.71739
115.9102,28.7175
115.9101,28.717613
115.91001,28.717724
115.90991,28.717836
115.90981,28.71795
115.909706,28.718065
115.90961,28.718184
115.9095,28.718304
115.909386,28.718426
115.90929,28.71855
115.90918,28.718676
115.90907,28.718805
115.908966,28.71893
115.90885,28.719057
115.90874,28.719189
115.90862,28.719318
115.90851,28.71945
115.908394,28.719585
115.90828,28.719719
115.908165,28.719852
115.90805,28.719986
115.90793,28.72012
115.907814,28.720251
115.9077,28.720388
115.907585,28.72052
115.90747,28.720652
115.90736,28.720785
115.90724,28.720919
115.90712,28.721052
115.907005,28.721197
115.90689,28.72133
115.906654,28.721596
115.90653,28.72173
115.90641,28.721865
115.90629,28.722
115.906166,28.722137
115.906044,28.722277
115.90592,28.722416
115.9058,28.722555
115.90568,28.722696
115.905556,28.722841
115.905426,28.722984
115.905304,28.72313
115.905174,28.723274
115.90505,28.723423
115.90493,28.72357
115.90481,28.723715
115.904686,28.72386
115.90457,28.724003
115.90445,28.724146
115.90433,28.724283
115.90421,28.72442
115.90409,28.724554
115.90398,28.724691
115.903854,28.724825
115.90373,28.724958
115.90362,28.72509
115.9035,28.725224
115.9034,28.725355
115.90328,28.725489
115.903175,28.72562
115.90307,28.725756
115.90296,28.725887
115.90275,28.726152
115.902534,28.726416
115.90243,28.726543
115.90232,28.726673
115.90221,28.726803
115.9021,28.72693
115.901985,28.72706
115.90187,28.72719
115.90176,28.72732
115.90164,28.72745
115.90153,28.72758
115.90141,28.72771
115.9013,28.727839
115.901184,28.72797
115.90108,28.728102
115.90096,28.728235
115.90084,28.728369
115.90073,28.7285
115.90061,28.72863
115.9005,28.728765
115.90038,28.728897
115.90026,28.729033
115.90015,28.729168
115.90003,28.729301
115.89991,28.729435
115.89979,28.729567
115.899666,28.7297
115.89954,28.72983
115.899414,28.72996
115.89915,28.730206
115.89901,28.730324
115.89887,28.730436
115.89872,28.73055
115.898575,28.730658
115.89842,28.730764
115.89827,28.730865
115.89811,28.73096
115.89794,28.731049
115.89777,28.73113
115.897606,28.73121
115.89743,28.731289
115.89726,28.731361
115.897095,28.73143
115.89692,28.731491
115.89674,28.731548
115.89657,28.7316
115.89639,28.731646
115.89622,28.731686
115.896034,28.731722
115.89586,28.731754
115.89568,28.731785
115.89551,28.731808
115.89534,28.731823
115.895164,28.731834
115.89499,28.731848
115.89482,28.731861
115.894646,28.731873
115.89448,28.731882
115.8943,28.731895
115.89413,28.731909
115.89396,28.731918
115.89378,28.73193
115.893616,28.73194
115.89345,28.73195
115.89327,28.73196
115.89311,28.731972
115.892944,28.731983
115.89278,28.731993
115.8926,28.732004
115.89243,28.732018
115.892265,28.732027
115.8921,28.732038
115.89193,28.732048
115.89176,28.732058
115.89159,28.73207
115.89142,28.73208
115.89124,28.732094
115.891075,28.732105
115.8909,28.732119
115.890724,28.73213
115.89055,28.732143
115.89038,28.732157
115.8902,28.73217
115.89002,28.732185
115.88985,28.7322
115.88967,28.732212
115.88949,28.732233
115.889305,28.732246
115.88912,28.73226
115.88894,28.732273
115.88875,28.732283
115.888565,28.732292
115.888374,28.732304
115.88819,28.732313
115.88801,28.732327
115.88782,28.73234
115.88763,28.732355
115.88744,28.732367
115.88725,28.73238
115.88706,28.732395
115.88688,28.732409
115.886696,28.732422
115.88651,28.732435
115.88633,28.732447
115.886154,28.732458
115.88597,28.73247
115.885796,28.732481
115.88562,28.73249
115.885445,28.732504
115.88527,28.732515
115.88509,28.732527
115.884926,28.732538
115.88476,28.73255
115.88458,28.732561
115.88441,28.732573
115.88423,28.732586
115.88405,28.7326
115.88387,28.732615
115.8837,28.732628
115.883514,28.732643
115.88334,28.732658
115.883156,28.732676
115.88298,28.732693
115.88262,28.73273
115.88244,28.732748
115.882256,28.732763
115.88207,28.732777
115.8819,28.73279
115.88172,28.732803
115.88154,28.732819
115.881355,28.73283
115.88118,28.732841
115.881,28.732853
115.88081,28.732864
115.88064,28.732876
115.880455,28.73289
115.88028,28.732904
115.880104,28.732918
115.87993,28.732931
115.87975,28.732946
115.87958,28.732958
115.87941,28.732971
115.87925,28.73298
115.87908,28.732992
115.87892,28.733004
115.87877,28.733015
115.878624,28.73303
115.87849,28.733046
115.878365,28.73306
115.87824,28.733086
115.87814,28.733112
115.87805,28.73315
115.87797,28.73319
115.8779,28.733232
115.877846,28.73328
115.87779,28.733334
115.877754,28.733393
115.87773,28.733458
115.877716,28.733528
115.87771,28.7336
115.87771,28.733677
115.87772,28.733753
115.877754,28.73383
115.877785,28.7339
115.87784,28.73397
115.87789,28.73404
115.87795,28.734104
115.87802,28.734165
115.8781,28.73422
115.87818,28.734282
115.878265,28.734339
115.87835,28.734396
115.87845,28.734453
115.87854,28.734509
115.87865,28.73456
115.87875,28.734598
115.87885,28.73462
115.878944,28.734632
115.87903,28.734632
115.87911,28.734625
115.87919,28.734606
115.87926,28.734571
115.879326,28.734528
115.87939,28.734476
115.87944,28.73442
115.87949,28.734356
115.87954,28.73429
115.87956,28.734215
115.879585,28.734137
115.87959,28.734058
115.879585,28.733973
115.87957,28.733894
115.87954,28.73382
115.8795,28.733744
115.87945,28.73367
115.8794,28.733593
115.87935,28.733517
115.87929,28.73344
115.879234,28.733366
115.87917,28.73329
